"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ASV","Taxon","Confidence","Direction","Genus","Species"
6.99988384510169,1.00671754150294,0.269804994483097,3.73127837544909,0.000190510565873119,0.0102669748202973,"d417249eace9a7a90cc894dca4a2434a","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia",0.978988269,"Higher in RA","g__Blautia",NA
12.3326471417688,-0.802741599269021,0.218266951440945,-3.67779727516932,0.000235256817007464,0.0123447919240233,"bbc41075b9feb3679d7f9490656b8cff","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena",0.880671717,"Higher in HC","g__Dorea","s__Dorea longicatena"
33.3823506949609,0.754360184159976,0.205916593254597,3.66342591549811,0.000248864218024485,0.0127239807882263,"14bb3a660856ff54cffae77c2d9e06c9","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus] gnavus group",0.980849437,"Higher in RA","g__[Ruminococcus] gnavus group",NA
6.13950501526858,0.98950594380078,0.270709715113265,3.65522878773216,0.000256952724525576,0.0128090933176,"4725761271c7d2a9607470848ecd14a6","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia",0.976674913,"Higher in RA","g__Blautia",NA
112.859306953894,-0.484492180990344,0.133290111977973,-3.63486963736973,0.00027812123421566,0.0128970637447913,"f119d71eefed1d6ee3bfb6f5d1e5c86f","k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis CL03T12C37",0.869953874,"Higher in HC","g__Bacteroides","s__Bacteroides uniformis CL03T12C37"
91.9156249473071,-0.53162497352278,0.146198954244932,-3.63631173881129,0.000276569603358721,0.0128970637447913,"331e57d38036a19d2a0c6f1c984aeded","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Agathobacter;s__metagenome",0.700843598,"Higher in HC","g__Agathobacter","s__metagenome"
4.0798860653703,-3.25434265446775,0.893953441997616,-3.64039389701957,0.000272221270022154,0.0128970637447913,"6fbcd44003ca680a4b30c36cdf8df357","k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__gut metagenome",0.999639858,"Higher in HC","g__Dialister","s__gut metagenome"
9.00599224616203,0.667251005756892,0.185284324660623,3.60122750253733,0.000316718272630824,0.0140341385694636,"84b41d9ae89a5c5824fbdc4e95fe97e0","k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus",0.999999985,"Higher in RA","g__Streptococcus",NA
3.15761417319429,-0.865434460032371,0.239968866660652,-3.60644475291959,0.000310420911857413,0.0140341385694636,"e59fc6ee94ab29c1d2ee84333c79b10a","k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes obesi",0.99967448,"Higher in HC","g__Alistipes","s__Alistipes obesi"
3.80275526745118,-2.59434587735437,0.724320490995109,-3.58176512967365,0.000341280549896897,0.0147937699237916,"f4c1dbbadfc1dc7f7e5239fbc1f17472","k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__uncultured bacterium",0.893025761,"Higher in HC","g__Megamonas","s__uncultured bacterium"
23.032649469006,-1.05230332509864,0.296761876301053,-3.54595185276131,0.00039119767552777,0.0165967694681356,"6c207cecbb138b061090a9badce5e05e","k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella",0.844499213,"Higher in HC","g__Klebsiella",NA
2.08742604052686,1.49771633962112,0.427954790728635,3.49970691313238,0.000465769964200274,0.019348860596153,"d6e43e84529508cd7c8632071f403381","k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter;s__uncultured organism",0.967084871,"Higher in RA","g__Turicibacter","s__uncultured organism"
2.59588517459927,1.61054854509155,0.460961009883771,3.49389321560545,0.000476031383554495,0.0193715628328095,"69b768a91ff1087ffc0d0e0fda5b23a7","k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus C238",0.877933965,"Higher in RA","g__Streptococcus","s__Streptococcus anginosus C238"
57.110896460392,-0.527396956910305,0.151744536308066,-3.47555813040678,0.000509791494187223,0.020310321687428,"81f9995a7213e78fbc99c601c73b9b38","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia",0.964876496,"Higher in HC","g__Roseburia",NA
41.6230160892361,-0.490454696249331,0.141320653566971,-3.47050968043328,0.000519471617883062,0.020310321687428,"16455be893979dd52fff681937060ca5","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium",0.999990086,"Higher in HC","g__Faecalibacterium",NA
30.328417361294,-0.697367415781312,0.204499230641277,-3.41012244199882,0.000649337206616354,0.0248995844229425,"549db4962b9f842d7c4661b6923734ad","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia massiliensis",0.760438187,"Higher in HC","g__Blautia","s__Blautia massiliensis"
6.66452008304789,-1.43350173235218,0.423799359697815,-3.38250093953497,0.000718290321850572,0.0265946612043712,"913c75c5b3c73467c1d4b9896a959e21","k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__uncultured bacterium",0.987670376,"Higher in HC","g__Holdemanella","s__uncultured bacterium"
3.10443544413226,-1.5589005581024,0.460972427260242,-3.3817652985616,0.000720216502024093,0.0265946612043712,"f85b619cef9a11c3db042be733b4869f","k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__unidentified",0.954965655,"Higher in HC","g__Bacteroides","s__unidentified"
48.8181795938589,-0.459845618946526,0.136234003492235,-3.37541000894638,0.000737057927657711,0.0267217001408996,"e425d57cef783908cc164061114479f5","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium",0.999957909,"Higher in HC","g__Faecalibacterium",NA
2.47029779291107,-2.45263162301692,0.737386803315605,-3.32611271586207,0.000880663080374031,0.0313578961118896,"df8ca87089d7791db6836a65eecee669","k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides",0.999999931,"Higher in HC","g__Bacteroides",NA
14.7378060794826,-0.931319427194618,0.280680488023617,-3.31807684158029,0.000906395453996944,0.0317079392152615,"3d133618b9affa20678f97c0c15d9d57","k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Parasutterella;s__uncultured organism",0.910030571,"Higher in HC","g__Parasutterella","s__uncultured organism"
72.0477008572556,-0.36209794215596,0.109470842854906,-3.30771128377891,0.000940617279346893,0.0323377733623742,"e6a1bd9607fe9686762c03a8172d1a0c","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter;s__uncultured organism",0.906525248,"Higher in HC","g__Fusicatenibacter","s__uncultured organism"
1.42445223823728,1.88898764455845,0.573304985279212,3.29490880606675,0.000984536244853124,0.0332739876650361,"5227f44c98a366392b347070fbf794e3","k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium dentium Bd1",0.824858142,"Higher in RA","g__Bifidobacterium","s__Bifidobacterium dentium Bd1"
11.2077731306639,-1.21769176121104,0.372015694312163,-3.27322685528762,0.00106327102394473,0.0353360403624298,"6859a0a040773b88b39465a4ebed0f8a","k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii DSM 20697",0.940201252,"Higher in HC","g__Bacteroides","s__Bacteroides eggerthii DSM 20697"
1.62846746660573,-1.96497114789113,0.601275432092644,-3.26800504895461,0.00108308433471646,0.0354044289086004,"238161b7aa9c1be80dd9f4fb8088bc06","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__uncultured;s__metagenome",0.762662693,"Higher in HC","g__uncultured","s__metagenome"
2.39548141577388,-0.967884060873377,0.301119734027988,-3.214283062509,0.00130770688606241,0.0420575408194911,"6a7f8a7ae34d2dc4cdb20f0c9176cc6d","k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes indistinctus YIT 12060",0.999893742,"Higher in HC","g__Alistipes","s__Alistipes indistinctus YIT 12060"
25.7365353012017,-0.752777825374944,0.235704515691423,-3.19373527132784,0.00140444843704967,0.0444519076742386,"5b439ec22b5f04a6a66745161c4315a4","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus] torques group",0.988013879,"Higher in HC","g__[Ruminococcus] torques group",NA
11.0436992924178,-1.16417016798027,0.369381085037552,-3.15167780684253,0.00162335291237219,0.0505775891760962,"b9f576ad34263fcbd4d25a9f28d6fe0b","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Eubacterium] ruminantium group;s__gut metagenome",0.964114352,"Higher in HC","g__[Eubacterium] ruminantium group","s__gut metagenome"
40.6482644899994,-0.676579889130495,0.215657734380987,-3.13728552825855,0.00170519977782342,0.0523102824150754,"01b873d1e9236217303fdc32c1459913","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia",0.943114731,"Higher in HC","g__Roseburia",NA
10.5192875646004,-0.824067131053391,0.264029140138344,-3.12112189821776,0.00180163440606347,0.0544311970559174,"2176737dda56b48d681d7a491c366531","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae NK4A214 group;s__gut metagenome",0.995372203,"Higher in HC","g__Ruminococcaceae NK4A214 group","s__gut metagenome"
1.19903197966598,2.8837122884989,0.931418059450618,3.09604506723845,0.00196120551079779,0.0583678177392656,"0ebadf037f666f72ba0d80abdd9a6aa3","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella 4",0.99262281,"Higher in RA","g__Tyzzerella 4",NA
1.1337285918186,-2.99130282694204,0.971173965228332,-3.08008959675804,0.00206938332418573,0.0606816227709756,"2869de2679b223cf9e0f426dbb5c5b43","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae UCG-008;s__uncultured organism",0.81581461,"Higher in HC","g__Lachnospiraceae UCG-008","s__uncultured organism"
11.6398705729222,-0.873634986803707,0.284960332381766,-3.06581263259225,0.00217079301891524,0.0627327721698114,"0714d3c327f727937eac8ca70af0c8ec","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae",0.999983041,"Higher in HC",NA,NA
26.2338394592351,0.688776497534457,0.228529547077222,3.01394942729972,0.0025787078741127,0.0734563357282962,"9ab62f0fe53a12908e0e4b71a977ea00","k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus V975",0.964706967,"Higher in RA","g__Bacteroides","s__Bacteroides ovatus V975"
0.630372388350147,-1.4570345010616,0.484242271570699,-3.00889572555392,0.00262199089970547,0.073637321887503,"d3dbfedc0e0d2eb36b809d35dd75d2dd","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella;s__human gut metagenome",0.985858155,"Higher in HC","g__Moryella","s__human gut metagenome"
20.8866464748932,-1.1751019269865,0.394824762328917,-2.9762619751989,0.00291785488726538,0.0798641005593148,"8cb58f36d39cef78b0ca5d3a06bfcf39","k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__human gut metagenome",0.982873057,"Higher in HC","g__Bacteroides","s__human gut metagenome"
